"stock","MortType","CatchYear","AABM Fishery_SEAK_All","AABM Fishery_NBC_T","AABM Fishery_NBC_S","AABM Fishery_WCVI_FW","AABM Fishery_WCVI_SPR T","AABM Fishery_WCVI_SUM T","AABM Fishery_WCVI_AABM S","ISBM Fishery_NBC & CBC_Central T","ISBM Fishery_NBC & CBC_North N","ISBM Fishery_NBC & CBC_TNBC Term N","ISBM Fishery_NBC & CBC_Central N","ISBM Fishery_NBC & CBC_TCBC Term N","ISBM Fishery_NBC & CBC_CBC S","ISBM Fishery_NBC & CBC_ TCBC TERM S","ISBM Fishery_NBC & CBC_NBC ISBM S","ISBM Fishery_NBC & CBC_TNBC TERM S","ISBM Fishery_Southern BC_GEO ST T","ISBM Fishery_Southern BC_WCVI N","ISBM Fishery_Southern BC_GEO ST N","ISBM Fishery_Southern BC_JNST N","ISBM Fishery_Southern BC_BC JF N","ISBM Fishery_Southern BC_FRASER N","ISBM Fishery_Southern BC_ TFRASER TERM N","ISBM Fishery_Southern BC_GEO ST S","ISBM Fishery_Southern BC_TGEO ST TERM S","ISBM Fishery_Southern BC_JNST S","ISBM Fishery_Southern BC_TJNST TERM S","ISBM Fishery_Southern BC_BC JF S","ISBM Fishery_Southern BC_TBC JF TERM S","ISBM Fishery_Southern BC_WCVI ISBM S","ISBM Fishery_US_T","Terminal Fishery_SEAK_All","Terminal Fishery_Canada_TNORTH FN","Terminal Fishery_Canada_TCENTRAL FN","Terminal Fishery_Canada_TGEO ST FN","Terminal Fishery_Canada_TFRAS FN","Terminal Fishery_Canada_CAN TBR TERM FN","Terminal Fishery_Canada_TWCVI TERM N","Terminal Fishery_Canada_TNORTH FS","Terminal Fishery_Canada_TCENTRAL FS","Terminal Fishery_Canada_TWCVI FS","Terminal Fishery_Canada_TFRASER FS","Terminal Fishery_Canada_TGS FS","Terminal Fishery_Canada_TWCVI TERM S","Terminal Fishery_Southern US_All","Escapement_    _Stray","Esc.",
"CHI","LC",2009,0,0,0,0.607576840600429,0.750536097212294,0.142959256611866,2.00142959256612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28663330950679,0,0,0,0.750536097212294,0,0.750536097212294,2.57326661901358,0,0,0,0,3.53824160114367,0,0,0,0,0,13.9385275196569,0,0,0.214438884917798,1.35811293781272,72.0872051465332,
"CHI","LC",2010,0.1634521085322,0.04903563255966,0,0.2451781627983,1.83066361556064,0.47401111474338,1.99411572409284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03269042170644,2.99117358613926,0,0,0,1.48741418764302,0,0.17979731938542,5.16508662961752,0,0,0,0,1.50375939849624,0,0,0,0,0,6.01503759398496,0,0,0.39228506047728,0.62111801242236,76.8551814318405,
"CHI","LC",2011,0,0.0704349357281212,0,0.211304807184363,2.60609262194048,0.704349357281212,2.07783060397957,0,0,0,0,0.0352174678640606,0.140869871456242,0,0,0,0,0,0,0,0,0,0.669131889417151,2.02500440218348,0,0,0,0.510653284028878,0,0.440218348300757,3.6626166578623,0,0,0,0,0.704349357281212,0,0,0,0,0,2.92304983271703,0,0,0.545870751892939,0,82.6730058108822,
"CHI","LC",2012,0,0.0206440957886045,0,0.289017341040462,0.18579686209744,0.516102394715112,1.23864574731627,0,0,0,0,0,0.0206440957886045,0,0,0,0,0,0,0,0,0,0.206440957886045,4.89265070189926,0,0,0,0.412881915772089,0,0.144508670520231,8.7943848059455,0,0,0,0,0.309661436829067,0,0,0,0,0,5.82163501238646,0,0,0.412881915772089,0,76.7341040462428,
"CHI","LC",2013,0.0331702462890787,0.0746330541504271,0.0165851231445393,0.132680985156315,2.17265113193465,0.0995107388672361,2.0233850236338,0,0.0165851231445393,0,0.00829256157226967,0,0.0331702462890787,0,0,0,0,0,0,0,0,0,0.398042955468944,5.93747408574509,0,0,0,1.30193216684634,0,0.0912181772949664,8.2842690106974,0,0,0,0,1.40144290571357,0,0,0,0,0,5.74674516958288,0,0,0.25706940874036,0.298532216601708,71.6726096691268,
"CHI","LC",2014,0.115668653794822,0.00889758875344782,0,0.0800782987810303,0.222439718836195,1.08550582792063,1.08550582792063,0,0,0,0,0,0.0266927662603434,0,0,0,0,0,0,0,0,0,1.31684313551028,7.80318533677373,0,0.0177951775068956,0,1.09440341667408,0,0.2046445413293,5.81902304475487,0,0,0,0,1.4325117893051,0,0,0,0,0,3.79037280896877,0,0,0.186849363822404,0.355903550137913,75.3536791529496,
"CHI","LC",2015,0,0.0494071146245059,0.0658761528326746,0.0658761528326746,0.214097496706192,0.181159420289855,0.461133069828722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05401844532279,7.5098814229249,0,0.0823451910408432,0,0.72463768115942,0,0.0494071146245059,4.7266139657444,0,0,0,0,3.37615283267457,0,0,0,0,0,5.69828722002635,0,0,0,1.07048748353096,74.6706192358366,
"CHI","LC",2016,0.0920527769254373,0.0460263884627186,0,0.138079165388156,0.644369438478061,0.245474071801166,1.62626572568272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168763424363302,7.54832770788585,0,0.10739490641301,0,0.352868978214176,0,0.138079165388156,2.34734581159865,0,0,0,0,0.828474992328935,0,0,0,0,0,6.6738263270942,0.122737035900583,0,0.245474071801166,0.306842589751458,78.3675974225223,
"CHI","LC",2017,0,0.0793493354493156,0,0.495933346558223,0.198373338623289,1.11089069629042,3.11446141638564,0,0,0,0,0,0.0198373338623289,0,0,0,0,0,0,0,0,0,0.436421344971236,11.2874429676651,0,0.257885340210276,0,0.654632017456854,0,0.277722674072605,5.91152549097401,0,0,0,0,0.634794683594525,0,0,0,0,0,8.98631223963499,0,0,0.138861337036302,1.07121602856576,65.3243404086491,
"CHI","LC",2018,0.156311059007425,0.273544353262993,0,0.0586166471277843,0.117233294255569,0.351699882766706,0.937866354044549,0,0,0,0,0,0.0195388823759281,0,0.175849941383353,0,0,0,0,0,0,0,0.332161000390778,11.1957796014068,0,0.156311059007425,0,1.56311059007425,0,0.371238765142634,7.42477530285268,0,0,0,0,1.62172723720203,0,0.117233294255569,0,0,0,2.95037123876514,0,0,0,0,72.1766314966784,
"CHI","TM",1979,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"CHI","TM",1980,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"CHI","TM",1981,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"CHI","TM",1982,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"CHI","TM",1983,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"CHI","TM",1984,0.0215238915195867,0.452001721911322,0,0.753336203185536,5.85449849332759,19.9741713301765,0.086095566078347,4.69220835126991,0,0,0.193715023676281,0,0,0,0,0,13.7322427894963,0.322858372793801,0,0.624192854068016,0.344382264313388,0,2.88420146362462,21.7606543263022,0,0,0,0.559621179509255,0,0,5.76840292724925,0,0,0,0,0,0,0,0,0,0,1.2914334911752,0.107619457597934,0,0,0.322858372793801,20.2539819199311,
"CHI","TM",1985,1.10591237771161,0.340280731603573,0,0,4.67886005954913,27.9455550829434,0,2.16928966397278,0.212675457252233,0,0.510421097405359,0,0,0,0,0,6.03998298596342,0.723096554657592,0.212675457252233,0.723096554657592,1.9140791152701,0,1.9140791152701,20.7571246278179,0,0.170140365801786,0,0.425350914504466,0,0,11.6120799659719,0,0,0,0,0,0,0,0,0,0,1.02084219481072,0,0,0.297745640153126,4.76393024245002,12.4627817949809,
"CHI","TM",1986,0,0.791065611912518,0,0,3.07119590507213,17.1242438343416,0,2.60586319218241,0.511865984178688,0,0.977198697068404,0,0,0,0,0,9.39972080037227,0,0.884132154490461,0.372266170311773,3.58306188925081,0,6.93345742205677,18.5202419730107,0,0,0,0,0,0,13.6342484876687,0,0,0,0,0,0,0,0,0,0,1.25639832480223,0,0,0.465332712889716,1.11679851093532,18.7529083294556,
"CHI","TM",1987,0.0369139904023625,0.849021779254337,0,0,0,18.6046511627907,0.516795865633075,0.406053894425987,0,0,0.2953119232189,0,0,0,0,0,15.6146179401993,0,0.2953119232189,0.516795865633075,0.110741971207087,0,1.80878552971576,18.2724252491694,0,0.2953119232189,0,0,0,0,9.59763750461425,0,0,0,0,0,0,0,0,0,0,1.14433370247324,0,0,0.44296788482835,1.91952750092285,29.2727943890735,
"CHI","TM",1988,0.489795918367347,0.163265306122449,0,0,0,17.6326530612245,0,0,0,0,0.122448979591837,0,0,0,0,0,6.28571428571429,0,0,0.163265306122449,0.448979591836735,0,3.10204081632653,12.8163265306122,0,0,0,0,0,0,9.55102040816327,0,0,0,0,0,0,0,0,0,0,2.44897959183673,0,0,0,2.28571428571429,44.4897959183673,
"CHI","TM",1989,0.230061349693252,0,0,0,0,23.0828220858896,0,0,0.383435582822086,0,0.0766871165644172,0,0,0,0,0,1.68711656441718,0,0,0.690184049079755,1.30368098159509,0,1.15030674846626,19.9386503067485,0,0,0,0.460122699386503,0,0,9.73926380368098,0,0,0,0,0,0,0,0,0,0,0.53680981595092,0,0,0.306748466257669,2.07055214723926,38.3435582822086,
"CHI","TM",1990,0.928074245939675,0,0,0,0,10.84686774942,2.08816705336427,0.116009280742459,0,0,1.27610208816705,0,0,0,0,0,3.53828306264501,0,1.10208816705336,0.406032482598608,0.406032482598608,0,0,16.3573085846868,0,0.464037122969838,0,0.348027842227378,0,0,22.969837587007,0,0,0,0,1.79814385150812,0,0,0,0,0,1.10208816705336,0,0,0.580046403712297,4.23433874709977,31.4385150812065,
"CHI","TM",1991,0.322268772155978,0.386722526587174,0,0,0.193361263293587,19.1749919432807,0.483403158233967,0.225588140509185,0.451176281018369,0,0.386722526587174,0,0,0,0,0,9.08797937479858,0,0.354495649371576,0.0966806316467934,1.35352884305511,0,0,15.3722204318402,0,0.161134386077989,0,0.451176281018369,0,0.161134386077989,22.3009990331937,0,0,0,0,2.41701579116984,0,0,0,0,0,1.4824363519175,0,0,0.644537544311956,0.966806316467934,23.5256203673864,
"CHI","TM",1992,0.307983890073442,0.0947642738687515,0,0.213219616204691,0,19.5688225538972,0.118455342335939,0.687040985548448,0,0,0.260601753139067,0,0,0,0,0,6.51504382847666,0,0.165837479270315,0.0473821369343757,0.592276711679697,0,0,10.092395167022,0,0.142146410803127,0,0.45013030087657,0,0,13.0300876569533,0,0,0,0,0.497512437810945,0,0,0,0,0,1.13717128642502,0,0,0,1.49253731343284,44.5865908552476,
"CHI","TM",1993,0.197335964479526,0,0,0,0,13.0241736556487,0.345337937839171,0,0,0,0,0,0,0,0,0,7.99210656142082,0,0,0.0986679822397632,0,0,0,6.7094227923039,0,0.29600394671929,0,0.148001973359645,0,0,8.48544647261964,0,0,0,0,1.28268376911692,0,0,0,0,0,1.97335964479526,0,0,0,2.07202762703503,57.3754316724223,
"CHI","TM",1994,0.695410292072323,0.834492350486787,0,0.417246175243394,0,8.06675938803894,0,0.417246175243394,0.556328233657858,0,1.11265646731572,0,0,0,0,0,3.33796940194715,0,0.417246175243394,0,3.75521557719054,0,0,7.09318497913769,0,0,0,0.417246175243394,0,2.64255910987483,10.4311543810848,0,0,0,0,1.52990264255911,0,0,0,0,0,5.84144645340751,0,0,0.417246175243394,0,52.0166898470097,
"CHI","TM",1995,0,0,0,0,0,12.7428829643019,0.497062810664257,0,0.632625395390872,0,0.180750112968821,0,0,0,0,0,0,0,0,0.180750112968821,0.180750112968821,0,0,7.8626299141437,0,0.225937641211026,0,0,0,0,4.56394035246272,0,0,0,0,1.85268865793041,0,0,0,0,0,0.858563036601898,0.135562584726615,0,0,0.0451875282422052,70.040668775418,
"CHI","TM",1996,0.226116449971735,0,0,0,0,2.03504804974562,0.395703787450537,0,1.07405313736574,0,0,0,0,0,0,0,0,0,0,0.113058224985868,0.113058224985868,0,0,20.4635387224421,0,0,0,1.30016958733748,0,0,9.27077444884115,0,0,0,0,0.847936687394008,0,0,0,0,0,1.92198982475975,0.226116449971735,0.395703787450537,0.282645562464669,0.0565291124929339,61.2775579423403,
"CHI","TM",1997,0.53964300539643,0.12453300124533,0,0,0,12.7438771274388,0.87173100871731,0.29057700290577,0.62266500622665,0,0,0,0,0,0,0,0,0,0,0.45662100456621,0.12453300124533,0,0,14.6533831465338,0,0.53964300539643,0,0.16604400166044,0,1.07928601079286,10.4607721046077,0,0,0,0,2.57368202573682,0,0,0,0,0,2.53217102532171,0,0,0.49813200498132,0,51.7227065172271,
"CHI","TM",1998,0.500625782227785,0,0,0.0625782227784731,0.156445556946183,0,0,0,0,0,0,0,0.250312891113892,0,0,0,0,0,0,0.0312891113892365,0,0,0,3.75469336670839,0,0,0,0.281602002503129,0,0.312891113892365,4.38047559449312,0,0,0,0,0.156445556946183,0,0,0,0,0,1.25156445556946,0,0,0,0.469336670838548,88.3917396745932,
"CHI","TM",1999,0.118694362017804,0.178041543026706,0,0.326409495548961,0,0,1.42433234421365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5341246290801,0,0.0890207715133531,0,0.29673590504451,0,0.445103857566766,14.4213649851632,0,0,0,0,0.415430267062315,0,0,0,0,0,1.57270029673591,0,0,0.593471810089021,0.29673590504451,69.2878338278932,
"CHI","TM",2000,0.0837520938023451,0,0,4.18760469011725,0.223338916806254,0,1.87046342825237,0,0,0,0,0,0.307091010608599,0,0,0,0,0,0,0,0,0,0,3.29424902289224,0,0,0,0.251256281407035,0,0.16750418760469,4.04801786711335,0,0,0,0,0,0,0,0,0,0,1.84254606365159,0,0,0.390843104410944,0.0279173646007817,83.3054159687326,
"CHI","TM",2001,0.115107913669065,0,0,1.81294964028777,2.10071942446043,0.517985611510791,1.8705035971223,0,0,0,0,0,0.201438848920863,0,0,0,0,0,0,0,0,0,0,11.2805755395683,0,0.0575539568345324,0,0.258992805755396,0,0,14.3884892086331,0,0,0,0,0.230215827338129,0,0,0,0,0,15.5395683453237,0,0,0.60431654676259,0.0287769784172662,50.9928057553957,
"CHI","TM",2002,0.272585669781931,0.136292834890966,0,0.934579439252336,6.6588785046729,0.58411214953271,4.34190031152648,0,0.116822429906542,0,0,0,0.233644859813084,0,0,0,0,0,0,0,0,0,0,4.08878504672897,0,0,0,0.175233644859813,0,0.564641744548287,11.2344236760125,0,0,0,0,0.564641744548287,0,0,0,0,0,5.21806853582555,0,0,0.194704049844237,0,64.6806853582554,
"CHI","TM",2003,0.141557128412538,0,0,2.04246713852376,3.3164812942366,0,2.1840242669363,0,0,0,0,0,0.161779575328615,0,0,0,0,0,0,0,0,0,0,2.56825075834176,0,0,0,0.485338725985844,0,0.444893832153691,9.9494438827098,0,0,0,0,0.283114256825076,0,0,0,0,0,6.06673407482305,0,0,0,5.64206268958544,66.7138523761375,
"CHI","TM",2004,0.130928135001455,0.160023276112889,0,2.03665987780041,2.83677625836485,0.320046552225778,2.29851614780332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92027931335467,0,0,0,0.305498981670061,0,0,8.10299679953448,0,0,0,0,0.654640675007274,0,0,0,0,0,4.64067500727379,0,0,0,0.36368926389293,76.2292697119581,
"CHI","TM",2005,0.0232666356444858,0.0930665425779432,0,3.62959516053979,2.67566309911587,0.744532340623546,2.97812936249418,0,0,0,0.0930665425779432,0,0.186133085155886,0,0,0,0,0,0,0,0,0,0,1.97766402978129,0,0,0,1.37273150302466,0,1.23313168915775,5.46765937645417,0,0,0,0,3.18752908329456,0,0,0,0,0,5.60725919032108,0,0,0.581665891112145,0,70.1489064681247,
"CHI","TM",2006,0,0.4739336492891,0,4.1924899744805,2.7342325920525,0.911410864017499,2.1509296390813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3124316441852,0,0,0,1.0572366022603,0,0.0729128691213999,5.10390083849799,0,0,0,0,0.619759387531899,0,0,0,0,0,4.8487057965731,0,0,0.0729128691213999,0.984323733138899,75.4648195406489,
"CHI","TM",2007,0,0.205676676264912,0,2.87947346770876,3.37309749074455,0,2.42698477992596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3986013986014,0,0,0,0,0,0,3.37309749074455,0,0,0,0,1.93336075689017,0,0,0,0,0,4.81283422459893,0,0,0.411353352529823,0.123406005758947,79.062114356232,
"CHI","TM",2008,0.314685314685315,0,0,0,4.75524475524476,6.11888111888112,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0.0699300699300699,0,0,0,0,0,2.16783216783217,0,0,0,0,0,1.04895104895105,8.6013986013986,0,0,0,0,0.944055944055944,0,0,0,0,0,9.54545454545455,0,0,0.629370629370629,0.594405594405594,61.3636363636364,
"CHI","TM",2009,0,0,0,0.669792364367046,0.837240455458808,0.167448091091762,2.41125251172137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334896182183523,0,0,2.947086403215,0,0,0,0.87073007367716,0,0.837240455458808,4.88948425987944,0,0,0,0,3.31547220361688,0,0,0,0,0,13.9986604152713,0,0,0.200937709310114,1.27260549229739,67.5485599464166,
"CHI","TM",2010,0.250273736899734,0.0469263256687001,0,0.250273736899734,1.89269513530424,0.500547473799468,2.37760050054747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312842171124668,4.45800093852651,0,0,0,1.57985296417957,0,0.203347411231034,6.28812763960582,0,0,0,0,1.43907398717347,0,0,0,0,0,6.16299077115595,0,0,0.375410605349601,0.594400125136868,73.5491944314094,
"CHI","TM",2011,0,0.0850195544975344,0,0.22105084169359,2.77163747661962,0.748172079578303,2.39755143683047,0,0,0,0,0.0340078217990138,0.153035198095562,0,0,0,0,0,0,0,0,0,0.850195544975344,2.78864138751913,0,0,0,0.561129059683727,0,0.4931134160857,4.84611460635946,0,0,0,0,0.680156435980276,0,0,0,0,0,3.00969222921272,0,0,0.527121237884714,0,79.8333616731848,
"CHI","TM",2012,0,0.0178157847853198,0,0.302868341350437,0.195973632638518,0.534473543559594,1.40744699804026,0,0,0,0,0,0.0356315695706396,0,0,0,0,0,0,0,0,0,0.195973632638518,10.974523427757,0,0,0,0.427578834847675,0,0.160342063067878,13.539996436843,0,0,0,0,0.267236771779797,0,0,0,0,0,5.36255122038126,0,0,0.356315695706396,0,66.2212720470337,
"CHI","TM",2013,0.0613214778476161,0.0919822167714242,0.015330369461904,0.130308140426184,2.19224283305228,0.0996474015023762,2.29189023455465,0,0.0306607389238081,0,0.00766518473095202,0,0.0306607389238081,0,0,0,0,0,0,0,0,0,0.95048290663805,8.85328836424958,0,0,0,1.34907251264755,0,0.0996474015023762,10.056722367009,0,0,0,0,1.29541621953089,0,0,0,0,0,5.67990188563544,0,0,0.237620726659512,0.275946650314273,66.2501916296183,
"CHI","TM",2014,0.133790450706581,0.0083619031691613,0,0.0752571285224517,0.225771385567355,1.09540931516013,1.22083786269755,0,0,0,0,0,0.0250857095074839,0,0,0,0.0585333221841291,0,0,0,0,0,2.25771385567355,10.2015218663768,0,0.0167238063383226,0,1.13721883100594,0,0.225771385567355,6.8483986955431,0,0,0,0,1.34626641023497,0,0,0,0,0,3.79630403879923,0,0,0.175599966552387,0.334476126766452,70.8169579396271,
"CHI","TM",2015,0,0.0474308300395257,0.0790513833992095,0.0632411067193676,0.221343873517787,0.173913043478261,0.521739130434783,0,0,0,0,0,0,0,0,0,0.0158102766798419,0,0,0,0,0,1.09090909090909,9.51778656126482,0,0.110671936758893,0,0.743083003952569,0,0.0632411067193676,5.54940711462451,0,0,0,0,3.24110671936759,0,0,0,0,0,5.8498023715415,0,0,0,1.02766798418972,71.6837944664032,
"CHI","TM",2016,0.0875656742556918,0.0437828371278459,0,0.145942790426153,0.671336835960304,0.24810274372446,1.8096906012843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160537069468768,10.697606538237,0,0.145942790426153,0,0.364856976065382,0,0.160537069468768,2.68534734384121,0,0,0,0,0.788091068301226,0,0,0,0,0,6.78633975481611,0.131348511383538,0,0.233508464681845,0.291885580852306,74.5475773496789,
"CHI","TM",2017,0,0.0877039115944571,0,0.49114190492896,0.192948605507806,1.08752850377127,3.33274864058937,0,0,0,0,0,0.0350815646377829,0,0,0,0,0,0,0,0,0,0.438519557972286,18.3651990878793,0,0.420978775653394,0,0.666549728117874,0,0.298193299421154,6.68303806349763,0,0,0,0,0.561305034204526,0,0,0,0,0,8.50727942466234,0,0,0.12278547623224,0.947202245220137,57.7617961761095,
"CHI","TM",2018,0.177242112725984,0.336760014179369,0,0.0531726338177951,0.10634526763559,0.336760014179369,1.01028004253811,0,0,0,0,0,0.0177242112725984,0,0.194966323998582,0,0,0,0,0,0,0,0.797589507266927,16.2885501595179,0,0.230414746543779,0,1.57745480326125,0,0.389932647997164,8.56079404466501,0,0,0,0,1.47110953562566,0,0.10634526763559,0,0,0,2.87132222616094,0,0,0,0,65.4732364409784,
"COW","LC",1979,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"COW","LC",1980,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"COW","LC",1981,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"COW","LC",1982,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"COW","LC",1983,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"COW","LC",1984,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"COW","LC",1985,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"COW","LC",1986,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"COW","LC",1987,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"COW","LC",1988,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"COW","LC",1989,2.60869565217391,0,0,0,0,4.05797101449275,0,0,1.15942028985507,0,0,0,0,0,0,0,0,0,0,8.69565217391304,3.76811594202899,1.15942028985507,0,25.2173913043478,0,0,0,1.15942028985507,0,0,4.05797101449275,0,0,0,8.11594202898551,0,0,0,0,0,0,0,0,0,2.89855072463768,0.869565217391304,36.231884057971,
"COW","LC",1990,0,0,0,0,0,1.29749768303985,0,1.39017608897127,0.834105653382762,0,3.79981464318814,0,0,0,0,0,18.628359592215,0,2.13160333642261,8.15569972196478,2.0389249304912,0,0,30.5838739573679,1.85356811862836,0.278035217794254,0,1.66821130676552,0,0,5.6533827618165,0,0,0,0.648748841519926,0.556070435588508,0,0,0,0,0,0,0,0,0.648748841519926,0.648748841519926,19.1844300278035,
"COW","LC",1991,0.0693000693000693,0.173250173250173,0,0,0.103950103950104,3.25710325710326,0.866250866250866,0.242550242550243,0.381150381150381,0,0.277200277200277,0,0.138600138600139,0,0.103950103950104,0,7.31115731115731,0,0.97020097020097,3.53430353430353,0.346500346500347,0,0,51.4206514206514,0.796950796950797,1.24740124740125,0,0.45045045045045,0,0,4.64310464310464,0,0,0,0.381150381150381,0.103950103950104,0,0,0,0,0,0,0,0,1.45530145530146,0.381150381150381,21.3444213444213,
"COW","LC",1992,0.0924499229583975,0.36979969183359,0,0.36979969183359,0,9.21417565485362,1.04776579352851,1.04776579352851,0.0924499229583975,0,1.04776579352851,0,0.061633281972265,0,0,0,17.0724191063174,0,1.38674884437596,2.21879815100154,0.431432973805855,0,0,44.2526964560863,0.49306625577812,0.801232665639445,0,0.585516178736518,0,0.308166409861325,2.40369799691834,0,0,0,0.893682588597843,0.277349768875193,0,0,0,0,0,0,0,0,0.61633281972265,0.523882896764253,14.3913713405239,
"COW","LC",1993,0.241984271022384,0.0907441016333938,0,0,0,7.74349667271627,1.14942528735632,0.483968542044767,0.120992135511192,0,0.483968542044767,0,0,0,0,0,10.0423472474289,0,0.544464609800363,2.81306715063521,0,0,0,48.4875983061101,0.846944948578342,1.24016938898972,0,0.272232304900181,0,0.423472474289171,1.05868118572293,0,0,0,1.27041742286751,0,0,0,0,0,0,0,0,0,0.998185117967332,0.241984271022384,21.4458560193587,
"COW","LC",1994,0.581395348837209,0.387596899224806,0,0,0,3.97286821705426,0.290697674418605,0.193798449612403,0.193798449612403,0,2.13178294573643,0,0,0,0,0,4.55426356589147,0,1.35658914728682,3.19767441860465,1.45348837209302,0,0,29.4573643410853,1.35658914728682,0,0,1.06589147286822,0,0.581395348837209,1.84108527131783,0,0,0,4.36046511627907,0.581395348837209,0,0,0,0,0,0.290697674418605,0.387596899224806,0,3.10077519379845,0.775193798449612,37.8875968992248,
"COW","LC",1995,0.145137880986938,0,0,0,0,3.99129172714078,0.435413642960813,0,0.653120464441219,0,0.653120464441219,0,0,0,0,0,0,0,0,0.362844702467344,0,0,0,28.955007256894,3.4833091436865,0,0,0.653120464441219,0,0.217706821480406,1.01596516690856,0,0,0,1.74165457184325,0.653120464441219,0,0,0,0,0,0,0.217706821480406,0,2.03193033381713,1.52394775036284,53.2656023222061,
"COW","LC",1996,0.288184438040346,0,0,0,0,0,1.0566762728146,0,0.384245917387128,0,0.0960614793467819,0,0,0,0,0,0,0,0,0.192122958693564,0,0,0,38.328530259366,1.92122958693564,0,0,0.48030739673391,0,0,3.55427473583093,0,0,0,5.57156580211335,0,0,0,0,0,0,0,0.672430355427474,0,1.0566762728146,1.63304514889529,44.7646493756004,
"COW","LC",1997,0.884955752212389,0,0,0,0,2.65486725663717,0.884955752212389,0,0.379266750948167,0,0,0,0.505689001264223,0,0,0,0,0,0,0.126422250316056,0,0,0,17.3198482932996,1.39064475347661,0,0,1.39064475347661,0,0,4.42477876106195,0,0,0,0.379266750948167,0,0,0,0,0,0,0,0.505689001264223,0,1.01137800252845,0.884955752212389,67.2566371681416,
"COW","LC",1998,3.80952380952381,0,0,0.238095238095238,0.238095238095238,0,1.66666666666667,0,0,0,0,0,0.714285714285714,0,0,0,0,0,0,0.238095238095238,0,0,0,18.0952380952381,6.90476190476191,0,0,0.714285714285714,0,0,0,0,0,0,9.04761904761905,0,0,0,0,0,0,0,0,0,3.33333333333333,4.28571428571429,50.7142857142857,
